Entity,Code,Date,Cumulative tests,Cumulative tests per million,Total confirmed cases (cases),Confirmed cases per million (cases per million),Total confirmed deaths (deaths),Confirmed deaths per million (deaths per million)
India,IND,"Mar 8, 2020",,,34.0,0.024637602872544496,0.0,0.0
India,IND,"Mar 10, 2020",,,44.0,0.031883956658586995,0.0,0.0
India,IND,"Mar 11, 2020",,,50.0,0.036231768930212495,0.0,0.0
India,IND,"Mar 12, 2020",,,73.0,0.05289838263811024,0.0,0.0
India,IND,"Mar 13, 2020",6500.0,4.6992557542131905,75.0,0.05434765339531874,1.0,0.0007246353786042499
India,IND,"Mar 14, 2020",,,83.0,0.06014473642415274,2.0,0.0014492707572084998
India,IND,"Mar 15, 2020",,,90.0,0.06521718407438247,2.0,0.0014492707572084998
India,IND,"Mar 16, 2020",,,93.0,0.06739109021019524,2.0,0.0014492707572084998
India,IND,"Mar 17, 2020",,,125.0,0.09057942232553123,3.0,0.0021739061358127497
India,IND,"Mar 18, 2020",13125.0,9.488881811392009,137.0,0.09927504686878223,3.0,0.0021739061358127497
India,IND,"Mar 19, 2020",13316.0,9.62696763432351,165.0,0.11956483746970124,3.0,0.0021739061358127497
India,IND,"Mar 20, 2020",14376.0,10.3933078034721,191.0,0.13840535731341172,4.0,0.002898541514417
India,IND,"Mar 21, 2020",15701.0,11.351233014907901,231.0,0.16739077245758172,4.0,0.002898541514417
India,IND,"Mar 22, 2020",16999.0,12.289638240903098,320.0,0.23188332115336,4.0,0.002898541514417
India,IND,"Mar 23, 2020",20707.0,14.9703829080758,439.0,0.3181149312072657,7.0,0.005072447650229749
India,IND,"Mar 24, 2020",20864.0,15.0838880086006,492.0,0.35652060627329096,9.0,0.006521718407438249
India,IND,"Mar 25, 2020",25144.0,18.1781671821441,562.0,0.4072450827755885,9.0,0.006521718407438249
India,IND,"Mar 26, 2020",,,649.0,0.4702883607141582,13.0,0.009420259921855249
India,IND,"Mar 27, 2020",27688.0,20.0173835881007,724.0,0.5246360141094769,17.0,0.012318801436272248
India,IND,"Mar 28, 2020",,,873.0,0.6326066855215101,19.0,0.013768072193480748
India,IND,"Mar 29, 2020",,,979.0,0.7094180356535607,25.0,0.018115884465106247
India,IND,"Mar 30, 2020",,,1071.0,0.7760844904851516,29.0,0.021014425979523247
India,IND,"Mar 31, 2020",,,1251.0,0.9065188586339166,32.0,0.023188332115336
India,IND,"Apr 1, 2020",,,1397.0,1.0123156239101372,35.0,0.025362238251148743
India,IND,"Apr 2, 2020",47951.0,34.6667711800425,1965.0,1.4239085189573508,50.0,0.036231768930212495
India,IND,"Apr 3, 2020",69245.0,50.0615330308449,2301.0,1.6673860061683792,56.0,0.040579581201838
India,IND,"Apr 4, 2020",79950.0,57.80084577682221,2902.0,2.1028918687095333,68.0,0.049275205745088986
India,IND,"Apr 5, 2020",89534.0,64.7297176458036,3374.0,2.4449197674107395,77.0,0.05579692415252724
India,IND,"Apr 6, 2020",101068.0,73.06836624104899,4067.0,2.9470920847834843,109.0,0.07898525626786324
India,IND,"Apr 7, 2020",114015.0,82.4285607410179,4421.0,3.2036130088093886,114.0,0.08260843316088448
India,IND,"Apr 8, 2020",127919.0,92.4806302804918,5194.0,3.7637561564704733,149.0,0.10797067141203323
India,IND,"Apr 9, 2020",144910.0,104.764484822005,5734.0,4.155059260916769,166.0,0.12028947284830548
India,IND,"Apr 10, 2020",161330.0,116.635527819571,6412.0,4.646362047610451,199.0,0.14420244034224572
India,IND,"Apr 11, 2020",179374.0,129.680661793267,7447.0,5.396359664465848,239.0,0.17318785548641571
India,IND,"Apr 12, 2020",,,8356.0,6.055053223617112,273.0,0.19782545835896026
India,IND,"Apr 13, 2020",,,9152.0,6.631862984986094,308.0,0.22318769661010893
"India, people tested",,"Mar 13, 2020",5900.0,4.26547829997812,,,,
"India, people tested",,"Mar 18, 2020",12235.0,8.845445254276667,,,,
"India, people tested",,"Mar 19, 2020",12426.0,8.983531077208161,,,,
"India, people tested",,"Mar 20, 2020",13486.0,9.74987124635677,,,,
"India, people tested",,"Mar 21, 2020",14811.0,10.707796457792501,,,,
"India, people tested",,"Mar 22, 2020",16109.0,11.646201683787698,,,,
"India, people tested",,"Mar 23, 2020",19817.0,14.3269463509604,,,,
"India, people tested",,"Mar 24, 2020",19974.0,14.4404514514853,,,,
"India, people tested",,"Mar 25, 2020",24254.0,17.534730625028697,,,,
"India, people tested",,"Mar 27, 2020",26798.0,19.3739470309854,,,,
"India, people tested",,"Apr 9, 2020",130792.0,94.557701323854,,,,
"India, people tested",,"Apr 10, 2020",147034.0,106.300057009997,,,,
"India, people tested",,"Apr 11, 2020",164773.0,119.124687444457,,,,
Indonesia,IDN,"Dec 31, 2019",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 1, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 2, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 3, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 4, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 5, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 6, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 7, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 8, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 9, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 10, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 11, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 12, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 13, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 14, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 15, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 16, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 17, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 18, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 19, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 20, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 21, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 22, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 23, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 24, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 25, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 26, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 27, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 28, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 29, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 30, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Jan 31, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 1, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 2, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 3, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 4, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 5, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 6, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 7, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 8, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 9, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 10, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 11, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 12, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 13, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 14, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 15, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 16, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 17, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 18, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 19, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 20, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 21, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 22, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 23, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 24, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 25, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 26, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 27, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 28, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Feb 29, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Mar 1, 2020",,,0.0,0.0,0.0,0.0
Indonesia,IDN,"Mar 2, 2020",,,2.0,0.007311982755595356,0.0,0.0
Indonesia,IDN,"Mar 7, 2020",,,4.0,0.014623965511190712,0.0,0.0
Indonesia,IDN,"Mar 9, 2020",,,6.0,0.021935948266786076,0.0,0.0
Indonesia,IDN,"Mar 11, 2020",,,19.0,0.0694638361781559,0.0,0.0
Indonesia,IDN,"Mar 12, 2020",,,34.0,0.12430370684512107,1.0,0.003655991377797679
Indonesia,IDN,"Mar 14, 2020",,,69.0,0.2522634050680398,4.0,0.014623965511190712
Indonesia,IDN,"Mar 15, 2020",,,96.0,0.3509751722685772,4.0,0.014623965511190712
Indonesia,IDN,"Mar 16, 2020",1230.0,4.518354653128539,117.0,0.4277509912023284,5.0,0.018279956888988397
Indonesia,IDN,"Mar 17, 2020",1255.0,4.6101911298181415,134.0,0.4899028446248889,5.0,0.018279956888988397
Indonesia,IDN,"Mar 18, 2020",,,172.0,0.6288305169812007,5.0,0.018279956888988397
Indonesia,IDN,"Mar 19, 2020",1651.0,6.06488092058148,172.0,0.6288305169812007,5.0,0.018279956888988397
Indonesia,IDN,"Mar 20, 2020",1898.0,6.972225310274769,227.0,0.8299100427600731,19.0,0.0694638361781559
Indonesia,IDN,"Mar 21, 2020",,,309.0,1.1297013357394827,25.0,0.09139978444494196
Indonesia,IDN,"Mar 22, 2020",2409.0,8.849362893810289,450.0,1.645196120008955,38.0,0.1389276723563118
Indonesia,IDN,"Mar 23, 2020",2483.0,9.12119886481152,514.0,1.8791795681880068,48.0,0.17548758613428858
Indonesia,IDN,"Mar 24, 2020",2863.0,10.5171133104935,579.0,2.116819007744856,49.0,0.17914357751208626
Indonesia,IDN,"Mar 25, 2020",,,686.0,2.5080100851692078,55.0,0.2010795257788723
Indonesia,IDN,"Mar 26, 2020",,,790.0,2.8882331884601657,58.0,0.21204749991226532
Indonesia,IDN,"Mar 27, 2020",4489.0,16.4901577543854,893.0,3.2648003003733264,78.0,0.2851673274682189
Indonesia,IDN,"Mar 28, 2020",5775.0,21.2142261152986,1046.0,3.824166981176372,87.0,0.318071249868398
Indonesia,IDN,"Mar 29, 2020",6266.0,23.0178945174825,1155.0,4.222670041356318,102.0,0.3729111205353632
Indonesia,IDN,"Mar 30, 2020",6534.0,24.002381547595,1285.0,4.697948920470017,114.0,0.41678301706893534
Indonesia,IDN,"Mar 31, 2020",6663.0,24.476257767313403,1414.0,5.169571808205918,122.0,0.4460309480913168
Indonesia,IDN,"Apr 1, 2020",6777.0,24.895032101018,1528.0,5.586354825274854,136.0,0.4972148273804843
Indonesia,IDN,"Apr 2, 2020",7193.0,26.423191073133,1677.0,6.1310975405667065,157.0,0.5739906463142356
Indonesia,IDN,"Apr 3, 2020",7621.0,27.995431554059,1790.0,6.544224566257845,170.0,0.6215185342256053
Indonesia,IDN,"Apr 4, 2020",7986.0,29.336244113727304,1986.0,7.260798876306191,181.0,0.6617344393813798
Indonesia,IDN,"Apr 5, 2020",,,2092.0,7.6483339623527415,191.0,0.6982943531593566
Indonesia,IDN,"Apr 6, 2020",11460.0,42.097840914514705,2273.0,8.310068401734123,198.0,0.7238862928039403
Indonesia,IDN,"Apr 7, 2020",13433.0,49.345575654858294,2491.0,9.107074522094017,209.0,0.7641021979597148
Indonesia,IDN,"Apr 8, 2020",14571.0,53.525972073769104,2738.0,10.010104392410044,221.0,0.8079740944932869
Indonesia,IDN,"Apr 9, 2020",16848.0,61.890438370658295,2956.0,10.807110512769938,240.0,0.8774379306714428
Indonesia,IDN,"Apr 10, 2020",19452.0,71.4561257826474,3293.0,12.039179607087755,280.0,1.02367758578335
Indonesia,IDN,"Apr 11, 2020",19782.0,72.6683672749502,3512.0,12.839841718825447,306.0,1.1187333616060895
Indonesia,IDN,"Apr 12, 2020",27075.0,99.4589042548416,3842.0,14.04631887349868,327.0,1.1955091805398408
Indonesia,IDN,"Apr 13, 2020",,,4241.0,15.505059433239955,373.0,1.3636847839185342
International,,"Dec 31, 2019",,,0.0,,0.0,
International,,"Jan 1, 2020",,,0.0,,0.0,
International,,"Jan 2, 2020",,,0.0,,0.0,
International,,"Jan 3, 2020",,,0.0,,0.0,
International,,"Jan 4, 2020",,,0.0,,0.0,
International,,"Jan 5, 2020",,,0.0,,0.0,
International,,"Jan 6, 2020",,,0.0,,0.0,
International,,"Jan 7, 2020",,,0.0,,0.0,
International,,"Jan 8, 2020",,,0.0,,0.0,
International,,"Jan 9, 2020",,,0.0,,0.0,
International,,"Jan 10, 2020",,,0.0,,0.0,
International,,"Jan 11, 2020",,,0.0,,0.0,
International,,"Jan 12, 2020",,,0.0,,0.0,
International,,"Jan 13, 2020",,,0.0,,0.0,
International,,"Jan 14, 2020",,,0.0,,0.0,
International,,"Jan 15, 2020",,,0.0,,0.0,
International,,"Jan 16, 2020",,,0.0,,0.0,
International,,"Jan 17, 2020",,,0.0,,0.0,
International,,"Jan 18, 2020",,,0.0,,0.0,
International,,"Jan 19, 2020",,,0.0,,0.0,
International,,"Jan 20, 2020",,,0.0,,0.0,
International,,"Jan 21, 2020",,,0.0,,0.0,
International,,"Jan 22, 2020",,,0.0,,0.0,
International,,"Jan 23, 2020",,,0.0,,0.0,
International,,"Jan 24, 2020",,,0.0,,0.0,
International,,"Jan 25, 2020",,,0.0,,0.0,
International,,"Jan 26, 2020",,,0.0,,0.0,
International,,"Jan 27, 2020",,,0.0,,0.0,
International,,"Jan 28, 2020",,,0.0,,0.0,
International,,"Jan 29, 2020",,,0.0,,0.0,
International,,"Jan 30, 2020",,,0.0,,0.0,
International,,"Jan 31, 2020",,,0.0,,0.0,
International,,"Feb 1, 2020",,,0.0,,0.0,
International,,"Feb 2, 2020",,,0.0,,0.0,
International,,"Feb 3, 2020",,,0.0,,0.0,
International,,"Feb 4, 2020",,,0.0,,0.0,
International,,"Feb 5, 2020",,,10.0,,0.0,
International,,"Feb 6, 2020",,,20.0,,0.0,
International,,"Feb 7, 2020",,,61.0,,0.0,
International,,"Feb 8, 2020",,,64.0,,0.0,
International,,"Feb 9, 2020",,,64.0,,0.0,
International,,"Feb 10, 2020",,,70.0,,0.0,
International,,"Feb 11, 2020",,,135.0,,0.0,
International,,"Feb 12, 2020",,,174.0,,0.0,
International,,"Feb 13, 2020",,,174.0,,0.0,
International,,"Feb 14, 2020",,,221.0,,0.0,
International,,"Feb 15, 2020",,,221.0,,0.0,
International,,"Feb 16, 2020",,,355.0,,0.0,
International,,"Feb 17, 2020",,,355.0,,0.0,
International,,"Feb 18, 2020",,,454.0,,0.0,
International,,"Feb 19, 2020",,,542.0,,0.0,
International,,"Feb 20, 2020",,,621.0,,2.0,
International,,"Feb 21, 2020",,,634.0,,2.0,
International,,"Feb 22, 2020",,,634.0,,2.0,
International,,"Feb 23, 2020",,,634.0,,2.0,
International,,"Feb 24, 2020",,,691.0,,3.0,
International,,"Feb 25, 2020",,,691.0,,3.0,
International,,"Feb 26, 2020",,,691.0,,4.0,
International,,"Feb 27, 2020",,,705.0,,4.0,
International,,"Feb 28, 2020",,,705.0,,4.0,
International,,"Feb 29, 2020",,,705.0,,6.0,
International,,"Mar 1, 2020",,,705.0,,6.0,
International,,"Mar 2, 2020",,,705.0,,6.0,
International,,"Mar 10, 2020",,,696.0,,7.0,
Iran,IRN,"Dec 31, 2019",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 1, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 2, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 3, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 4, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 5, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 6, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 7, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 8, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 9, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 10, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 11, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 12, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 13, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 14, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 15, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 16, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 17, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 18, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 19, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 20, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 21, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 22, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 23, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 24, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 25, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 26, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 27, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 28, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 29, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 30, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Jan 31, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Feb 1, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Feb 2, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Feb 3, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Feb 4, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Feb 5, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Feb 6, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Feb 7, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Feb 8, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Feb 9, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Feb 10, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Feb 11, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Feb 12, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Feb 13, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Feb 14, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Feb 15, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Feb 16, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Feb 17, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Feb 18, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Feb 19, 2020",,,0.0,0.0,0.0,0.0
Iran,IRN,"Feb 20, 2020",,,2.0,0.023811521426089163,2.0,0.023811521426089163
Iran,IRN,"Feb 21, 2020",,,5.0,0.059528803565222915,2.0,0.023811521426089163
Iran,IRN,"Feb 22, 2020",,,18.0,0.21430369283480247,4.0,0.047623042852178325
Iran,IRN,"Feb 23, 2020",,,28.0,0.3333612999652483,5.0,0.059528803565222915
Iran,IRN,"Feb 24, 2020",,,43.0,0.511947710660917,8.0,0.09524608570435664
Iran,IRN,"Feb 25, 2020",,,61.0,0.7262514034957195,12.0,0.14286912855653494
Iran,IRN,"Feb 26, 2020",,,95.0,1.1310472677392351,15.0,0.17858641069566872
Iran,IRN,"Feb 27, 2020",,,139.0,1.654900739113197,19.0,0.22620945354784705
Iran,IRN,"Feb 28, 2020",,,245.0,2.9169113746959225,26.0,0.3095497785391591
Iran,IRN,"Feb 29, 2020",,,388.0,4.6194351566612974,34.0,0.40479586424351577
Iran,IRN,"Mar 1, 2020",,,593.0,7.060116102835437,43.0,0.511947710660917
Iran,IRN,"Mar 2, 2020",,,978.0,11.6438339773576,54.0,0.6429110785044074
Iran,IRN,"Mar 3, 2020",,,1501.0,17.870546830279913,66.0,0.7857802070609423
Iran,IRN,"Mar 4, 2020",,,2336.0,27.811857025672143,77.0,0.9167435749044328
Iran,IRN,"Mar 5, 2020",,,2922.0,34.788632803516265,92.0,1.0953299856001015
Iran,IRN,"Mar 6, 2020",,,3513.0,41.82493738492561,107.0,1.2739163962957702
Iran,IRN,"Mar 7, 2020",,,4747.0,56.516646104822634,124.0,1.476314328417528
Iran,IRN,"Mar 8, 2020",,,5823.0,69.32724463205861,145.0,1.7263353033914643
Iran,IRN,"Mar 9, 2020",,,6566.0,78.17322484185074,194.0,2.3097175783306487
Iran,IRN,"Mar 10, 2020",,,7161.0,85.25715246611225,237.0,2.8216652889915657
Iran,IRN,"Mar 11, 2020",,,8042.0,95.74612765430453,291.0,3.4645763674959733
Iran,IRN,"Mar 12, 2020",,,9000.0,107.15184641740123,354.0,4.214639292417782
Iran,IRN,"Mar 13, 2020",,,10075.0,119.95053918392416,429.0,5.107571345896125
Iran,IRN,"Mar 14, 2020",,,11364.0,135.29706474303862,514.0,6.119561006504915
Iran,IRN,"Mar 15, 2020",,,12729.0,151.54842811634447,611.0,7.274419795670239
Iran,IRN,"Mar 16, 2020",,,13938.0,165.9424928184154,724.0,8.619770756244277
Iran,IRN,"Mar 17, 2020",,,14991.0,178.47925884925132,853.0,10.155613888227027
Iran,IRN,"Mar 18, 2020",,,16169.0,192.50424496921784,988.0,11.762891584488045
Iran,IRN,"Mar 19, 2020",,,17361.0,206.69591173916697,1135.0,13.513038409305599
Iran,IRN,"Mar 20, 2020",,,18407.0,219.1493374450116,1284.0,15.286996755549245
Iran,IRN,"Mar 21, 2020",,,19644.0,233.87676344704772,1433.0,17.060955101792885
Iran,IRN,"Mar 22, 2020",,,20610.0,245.3777282958488,1556.0,18.52536366949737
Iran,IRN,"Mar 23, 2020",,,21638.0,257.61685030885866,1685.0,20.06120680148012
Iran,IRN,"Mar 24, 2020",,,23049.0,274.4158786749646,1812.0,21.57323841203678
Iran,IRN,"Mar 25, 2020",,,24811.0,295.39382905134914,1934.0,23.02574121902822
Iran,IRN,"Mar 26, 2020",,,27017.0,321.6579371843255,2077.0,24.728265000993595
Iran,IRN,"Mar 27, 2020",,,29406.0,350.100799527789,2234.0,26.597469432941594
Iran,IRN,"Mar 28, 2020",,,32332.0,384.9370553741574,2378.0,28.31189897562001
Iran,IRN,"Mar 29, 2020",,,35408.0,421.55917532748254,2517.0,29.96679971473321
Iran,IRN,"Mar 30, 2020",,,38309.0,456.0977871560249,2640.0,31.43120828243769
Iran,IRN,"Mar 31, 2020",,,41495.0,494.02954078778487,2757.0,32.82418228586391
Iran,IRN,"Apr 1, 2020",,,44606.0,531.0683623660666,2898.0,34.5028945464032
Iran,IRN,"Apr 2, 2020",,,47593.0,566.6308696159308,3036.0,36.14588952480335
Iran,IRN,"Apr 3, 2020",,,50468.0,600.8599316659338,3160.0,37.62220385322088
Iran,IRN,"Apr 4, 2020",,,50468.0,600.8599316659338,3160.0,37.62220385322088
Iran,IRN,"Apr 5, 2020",,,55743.0,663.6628194272441,3452.0,41.098685981429895
Iran,IRN,"Apr 6, 2020",,,58226.0,693.2248232777338,3603.0,42.89645584909962
Iran,IRN,"Apr 7, 2020",,,60500.0,720.2985231391972,3739.0,44.51563930607369
Iran,IRN,"Apr 8, 2020",,,62589.0,745.1696572687473,3872.0,46.09910548090861
Iran,IRN,"Apr 9, 2020",,,64586.0,768.9454614126973,3993.0,47.539702527187
Iran,IRN,"Apr 10, 2020",,,66220.0,788.3994744178121,4110.0,48.93267653061322
Iran,IRN,"Apr 11, 2020",,,68192.0,811.8776345439362,4232.0,50.385179337604676
Iran,IRN,"Apr 12, 2020",,,70029.0,833.7485169737988,4357.0,51.87339942673524
Iran,IRN,"Apr 13, 2020",,,71686.0,853.4763624753139,4474.0,53.26637343016146
Iraq,IRQ,"Dec 31, 2019",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 1, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 2, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 3, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 4, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 5, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 6, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 7, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 8, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 9, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 10, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 11, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 12, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 13, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 14, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 15, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 16, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 17, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 18, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 19, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 20, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 21, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 22, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 23, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 24, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 25, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 26, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 27, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 28, 2020",,,0.0,0.0,0.0,0.0
Iraq,IRQ,"Jan 29, 2020",,,0.0,0.0,0.0,0.0
